,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.733004399156488,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
P02,0.0,0.7769654495628863,-0.0,0.0,0.0015315991202584061,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.7239094722247073,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P04,-0.0,0.0,0.0,0.638367787949392,0.0,-0.03216248481158661,0.12072583386974527,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P05,0.0,0.0,0.0,0.0,0.6890883204414447,-0.020933245021899385,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0,0.8521801874833478,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0,0.771900230507717,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7497674839088615,0.0,-0.0,0.0,0.0,-0.0,-0.0
C01,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.7649723110822259,0.0,0.0,-0.0,0.0,0.0
C02,0.0,0.0,0.06298652362177486,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.635829569178899,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.7670542100711765,0.0,0.0,0.0
C04,0.0,0.009210914069049992,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.01801650918975188,0.6738968641663672,-0.0,0.027233179497979255
C05,-0.0,-0.20198534048876618,-0.0,-0.0,-0.0,0.11689568863094003,0.0,-0.0,0.0,0.10107831352229478,-0.0,-0.0,0.39544316885503195,0.025735887158142328
C06,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6518360943365664
