,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.755233930276241,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
P02,0.0,0.7797351240417366,-0.0,0.0,0.014390775953972094,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.7373555243813372,0.0,-0.0,-0.0,0.0,0.0,0.0,0.004663871837654462,0.024998764162766807,0.0,-0.0,-0.0
P04,-0.0,0.0,0.0,0.6746194676230345,0.0,-0.007553634790775663,0.10888565569418826,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P05,0.0,0.0,-0.0,0.0,0.7181105844536615,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0,0.8261623941999594,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0,0.7958841430835442,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.7264170882135004,-0.0,-0.0,0.0,0.0,-0.0,-0.0
C01,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.7998693833809689,0.0,0.0,-0.0,0.0,0.0
C02,0.0,0.0,0.09110326973422146,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.6363390961955209,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8178330240096376,0.0,0.0,0.0
C04,0.0,0.008241603024613171,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.047098633357904825,0.6547960603679805,-0.0014074240404651013,0.055696527107044834
C05,-0.0,-0.20038044210785635,-0.0,-0.0,-0.0,0.07685330826072148,0.0,-0.0,0.0,0.08452712061572921,-0.0,-0.0,0.42647908524951894,0.0
C06,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6505928029240874
