,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.07886125962813106,0.19816933367414388,-0.23337256292415565,-0.0749512360305432,0.14600099065948846,0.18214847251950977,0.06993289484966242,0.09433267327440031,-0.142201944499469,0.13042890521060377,0.009687024592301667,-0.21181997184082643,0.218464661479017
P02,0.07886125962813108,1.0,-0.028344522053028273,0.0024642340480792906,-0.0039217555311606474,0.042061277827809794,-0.15570060058523985,-0.012567176260297163,-0.05546379020189332,-0.04887204382693843,-0.04898038806296486,-0.09726461592397173,-0.05457950891698935,0.10141603975915761
P03,0.19816933367414394,-0.028344522053028245,1.0,0.13928577744472956,0.1978874496293959,-0.07725716403902179,0.0312658858624793,-0.15333884357349287,-0.07701679816897843,0.3057457021990081,0.21214033119954998,0.020395104211698302,0.14606675992033177,-0.3802725228138471
P04,-0.2333725629241556,0.002464234048079234,0.13928577744472947,1.0,0.03507238047063217,-0.0334949770818207,0.27744128196001755,0.08200142014349751,0.1365208613166655,-0.06945336505368552,-0.08461874251661008,0.07495195324955975,-0.11432899067953511,0.15511523041783837
P05,-0.0749512360305432,-0.003921755531160637,0.19788744962939583,0.03507238047063218,1.0,0.1727929208144844,0.155105023583294,-0.007354792190401784,0.028267441523080285,-0.34448141407058824,0.04763255763309282,-0.08418604453813702,-0.30790134444970324,0.16531966648391364
P06,0.14600099065948846,0.042061277827809815,-0.07725716403902179,-0.03349497708182074,0.1727929208144844,1.0,-0.026496960822900355,-0.024460818068605564,-0.11943793285235119,0.1335291229742534,0.006187374595162655,0.05172897251630584,0.07600954041296432,-0.13283098718049058
P07,0.18214847251950989,-0.1557006005852399,0.031265885862479255,0.2774412819600177,0.15510502358329398,-0.026496960822900376,1.0,-0.024532790139111003,-0.005162267770193808,0.18789799270914828,-0.010057030446605641,-0.1367745411071983,0.0950630038860383,-0.0911512455411777
P08,0.06993289484966239,-0.012567176260297118,-0.1533388435734928,0.08200142014349757,-0.007354792190401828,-0.024460818068605557,-0.024532790139110965,1.0,0.0122485688528057,0.007026518541024629,0.06318333120767877,-0.004187802731073181,-0.20946572944177108,-0.1600073903308076
C01,0.09433267327440034,-0.055463790201893265,-0.07701679816897845,0.1365208613166655,0.0282674415230803,-0.1194379328523512,-0.0051622677701937715,0.01224856885280572,1.0,0.12383646876146387,0.07014226537773698,0.11512019804538093,0.1282410418029853,-0.03238724917781596
C02,-0.142201944499469,-0.048872043826938466,0.30574570219900804,-0.06945336505368556,-0.3444814140705882,0.1335291229742534,0.18789799270914823,0.007026518541024654,0.1238364687614638,1.0,-0.07662879910684929,-0.11387190872173993,-0.2075953331494166,0.5038746375124866
C03,0.13042890521060382,-0.04898038806296487,0.21214033119954998,-0.08461874251661014,0.0476325576330928,0.006187374595162658,-0.010057030446605641,0.06318333120767876,0.07014226537773698,-0.07662879910684928,1.0,0.06362788758272782,0.03184707916069256,0.279587493136128
C04,0.009687024592301677,-0.09726461592397173,0.020395104211698316,0.07495195324955975,-0.08418604453813706,0.051728972516305836,-0.13677454110719825,-0.004187802731073183,0.11512019804538091,-0.11387190872173993,0.0636278875827278,1.0,0.005597080651320012,0.2072295224728857
C05,-0.2118199718408264,-0.054579508916989344,0.14606675992033172,-0.1143289906795351,-0.30790134444970324,0.0760095404129643,0.09506300388603826,-0.2094657294417711,0.12824104180298526,-0.20759533314941647,0.03184707916069262,0.005597080651320036,1.0,0.23161624436215233
C06,0.21846466147901691,0.1014160397591576,-0.3802725228138471,0.15511523041783842,0.16531966648391366,-0.13283098718049055,-0.09115124554117766,-0.1600073903308076,-0.03238724917781593,0.5038746375124865,0.279587493136128,0.20722952247288565,0.23161624436215242,1.0
