,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.02115899412292518,0.28261719887096753,-0.07854138304141041,0.0528763154694715,0.2350420065356741,0.11344862635309412,0.08438500857631236,0.20730518957291713,-0.12833909425913861,0.09212163013655618,-0.010274240386597605,-0.29906933326249613,0.11105683977669184
P02,0.0211589941229252,1.0,-0.03842389711401786,0.07169484262640824,0.08612615875810285,0.024621682619767656,-0.03676485011587404,-0.059531287537552796,0.07349742311272078,0.002412478249725469,-0.023419770687163954,-0.13567687675219695,-0.03489062180349616,0.022674181835968074
P03,0.2826171988709677,-0.038423897114017884,1.0,0.027802580242310318,0.14621580241812251,-0.051198313622014394,0.07429363528526704,0.03725420787035925,-0.043844428087028584,0.17256638426986787,0.10968399656946166,-0.004787455583396329,0.13845206212856792,-0.2323235628459858
P04,-0.07854138304141044,0.07169484262640827,0.027802580242310315,1.0,0.10913372572347523,-0.09487382006195733,0.19215792465020062,0.09683585261545347,0.1254822820711112,-0.012830466903280631,-0.015807075924834487,0.1945839169161196,-0.06419393318002801,-0.09271712016329949
P05,0.05287631546947145,0.08612615875810284,0.14621580241812246,0.10913372572347527,1.0,-0.1314793311443287,0.1561554306435273,0.007912400306330725,0.0010170998679349275,-0.13079791191162843,-0.01169130778281908,-0.10501578051352785,-0.11352354816380789,0.12264769991865915
P06,0.23504200653567403,0.024621682619767684,-0.05119831362201439,-0.09487382006195733,-0.13147933114432875,1.0,0.12245239737001391,-0.007428766757683715,-0.010974957579444194,0.10270016764186321,-0.07062921020791527,0.02606807239377964,0.137758602916809,-0.11363246375749371
P07,0.11344862635309415,-0.036764850115874055,0.0742936352852671,0.19215792465020054,0.15615543064352727,0.12245239737001391,1.0,0.008715860275847795,-0.10165214805098909,0.13441969928297315,0.17799123009082202,-0.09850575113945394,-0.0002852818802850949,-0.040157822901176886
P08,0.08438500857631244,-0.059531287537552796,0.03725420787035921,0.0968358526154535,0.007912400306330739,-0.007428766757683758,0.008715860275847807,1.0,0.05593537200947724,-0.0332284993787025,-0.059949542965809205,-0.10440595315268701,-0.22183280538143496,0.0027757063336075077
C01,0.207305189572917,0.07349742311272073,-0.04384442808702856,0.12548228207111115,0.0010170998679349312,-0.01097495757944417,-0.10165214805098911,0.05593537200947726,1.0,0.15661571601059107,0.18404064096582348,0.17854978015648898,0.20872698683226154,0.020247626396018605
C02,-0.12833909425913861,0.002412478249725504,0.17256638426986778,-0.012830466903280636,-0.1307979119116284,0.10270016764186318,0.1344196992829732,-0.033228499378702474,0.1566157160105911,1.0,-0.038214395078923366,0.01331364918958053,-0.17071379493227282,0.45389126128131674
C03,0.09212163013655618,-0.02341977068716391,0.1096839965694617,-0.01580707592483448,-0.011691307782819096,-0.07062921020791527,0.17799123009082204,-0.059949542965809226,0.18404064096582345,-0.03821439507892336,1.0,0.07820142851265995,0.01181942844801776,0.1422580637566443
C04,-0.010274240386597583,-0.13567687675219695,-0.004787455583396324,0.19458391691611965,-0.10501578051352785,0.02606807239377963,-0.09850575113945396,-0.10440595315268703,0.178549780156489,0.01331364918958051,0.07820142851265996,1.0,-0.11322653848462913,0.03116854725461695
C05,-0.29906933326249596,-0.03489062180349616,0.13845206212856784,-0.06419393318002796,-0.11352354816380789,0.13775860291680894,-0.0002852818802850853,-0.221832805381435,0.2087269868322615,-0.17071379493227293,0.011819428448017718,-0.11322653848462917,1.0,0.10323055226679687
C06,0.11105683977669187,0.022674181835968046,-0.23232356284598585,-0.09271712016329949,0.12264769991865915,-0.1136324637574937,-0.0401578229011769,0.0027757063336075285,0.020247626396018584,0.4538912612813169,0.1422580637566443,0.031168547254616943,0.10323055226679687,1.0
