,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7423937389450836,0.0,0.0,-0.0,-0.00704462709427443,-0.0,0.0,-0.0,-0.0,0.0,0.06267819084918295,0.0,0.0,-0.0
P02,0.0,0.7224310511973582,-0.018936891134676247,-0.0,0.013440697665159287,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.024736821052661447
P03,0.0,0.0,0.6908568881141053,0.0,-0.0,-0.0,0.006030814206951771,0.0,0.002596173451543781,0.06540906007469117,0.06375066369094032,-0.0,-0.0,-0.0
P04,-0.0,0.0,0.0,0.7272035278255885,0.0,-0.0,0.0,0.0,0.05585332749104532,0.004383310699278994,0.0,0.0,-0.0,-0.0
P05,-0.0,0.0,-0.0,-0.0,0.7264664427180855,-0.0,0.0,-0.08768866459948177,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P06,-0.0,-0.0,-0.0,-0.0,0.0,0.6380267382681576,0.0,-0.0,0.0,-0.02063689455069102,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,0.0,0.7502140895294241,-0.0,0.023494384042991867,0.0,0.0,-0.0,0.0,-0.0
P08,-0.011678655336142041,0.022465777961703452,-0.0,0.0,0.0,-0.0,-0.0,0.6388758559028035,-0.0,-0.005399932000784023,-0.0,0.0,-0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8202992999567251,0.0,0.0,-0.0,-0.0,-0.0
C02,-0.0,0.0,0.10118547898145425,0.0,-0.029922817769232685,-0.0,-0.0,0.0,-0.0,0.6500043772226503,-0.0,0.0,0.0,-0.0
C03,0.0,0.0,-0.0,-0.0,-0.001459931998646881,-0.0,-0.0,0.0,-0.0,0.0,0.8674146670334069,0.0,0.0,0.0
C04,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.08535962299151705,0.5822092466186349,-0.05460581064569948,0.14700386107655894
C05,0.0,-0.20972079558717588,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06426154210804941,-0.025321395637453323,-0.0,0.42967654723549253,0.0
C06,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06544198630594436,0.024366922998128617,-0.0,0.0,0.0,0.0,-0.0,0.6028600853261621
