,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7556884666256366,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.034239451717283896,0.0,0.0,-0.0
P02,0.0,0.7636769225690501,-0.0,-0.0,0.016209884199516033,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.7186344059940789,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04197509248980409,0.05396555001060061,-0.0,-0.0,-0.0
P04,-0.0,0.0,0.0,0.7113538376381091,0.0,-0.0,0.04677894587395489,0.0,0.029178884742678626,0.004440844954841316,0.0,0.0,-0.0,-0.0
P05,0.0,0.0,-0.0,0.0,0.7304020187929413,-0.0,0.0,-0.03354295985434838,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0,0.7441409018734533,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0,0.7853147526446418,-0.0,0.01564560583355248,0.0,0.0,0.0,-0.0,-0.0
P08,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.6818366569183685,-0.0,-0.0,-0.0,0.0,-0.0,0.0
C01,0.0,0.0,0.001877297826065081,0.0,0.0,-0.0,0.0,-0.0,0.8220405484586641,0.0,0.0,-0.0,-0.0,-0.0
C02,-0.0,0.0,0.10803001962230056,0.0,-0.0,-0.0,0.0,0.0,0.0,0.646584626154148,0.0,0.0,0.0,0.0
C03,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.8571577521927359,0.0,0.0,0.0
C04,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07544288160656401,0.6089311165900948,-0.0349527449614671,0.11298114244790457
C05,-0.0,-0.21329563475800908,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.05602619364093953,-0.00030767709550276446,-0.0,0.4457639357072729,0.0
C06,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0265048869348137,0.0,-0.0,0.0,0.0,0.0,-0.0,0.6329209413768115
