,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.062215998345264235,0.21477921363960575,-0.1652799349489025,0.02229398928299045,0.19142744108404866,0.1428691279205243,0.07017691420478564,0.1440295739112799,-0.10427908433310945,0.13695245717386603,0.01034023052920283,-0.23951323214336454,0.1666610863476648
P02,0.06221599834526424,1.0,-0.015783643423086267,0.04946898920765452,0.03205244849998161,0.04273795708731489,-0.08240840185270981,-0.008397988349966613,0.0037440577674347857,-0.04347304028164073,-0.030015091624867193,-0.13141247672313455,-0.04441955952213792,0.07578241656091085
P03,0.21477921363960584,-0.015783643423086257,1.0,0.10271507373073988,0.17638684023207035,-0.03907128338256032,0.05841212643863551,-0.08129136138173892,-0.035073003663460174,0.20342201173562247,0.16325339870204417,0.014313038906082813,0.09295370345923237,-0.303144705259677
P04,-0.16527993494890253,0.049468989207654517,0.10271507373073986,1.0,0.06629442849266737,-0.06695417205686588,0.24679347758114728,0.07729995056239895,0.1234249951530289,-0.00248562999994235,-0.0647322710231131,0.14513087595549232,-0.08129344630452986,0.030994218681884757
P05,0.022293989282990413,0.0320524484999816,0.17638684023207032,0.06629442849266733,1.0,0.02800625721651617,0.16569167675519123,0.008688660857007653,0.04958200317056649,-0.2494477535784324,0.004559284622265503,-0.07380562882479998,-0.1993120897825662,0.13228276556932186
P06,0.19142744108404863,0.04273795708731489,-0.03907128338256029,-0.06695417205686592,0.028006257216516204,1.0,0.016583017056920373,0.013704101478773162,-0.09295890171273229,0.12896004282652007,-0.014090894299744165,0.042719119846636656,0.09280931144110395,-0.1324597715356024
P07,0.1428691279205243,-0.08240840185270984,0.05841212643863554,0.2467934775811473,0.16569167675519117,0.016583017056920377,1.0,-0.013068317932601273,-0.03954839220278716,0.1714997090714294,0.0764072550943469,-0.13338508539754848,0.015898866373851614,-0.06577740087304118
P08,0.07017691420478564,-0.008397988349966596,-0.08129136138173894,0.07729995056239894,0.008688660857007651,0.013704101478773139,-0.01306831793260127,1.0,0.0406003824567734,-0.0674824517039958,0.021449887982771476,-0.034286876495022094,-0.22849409772003165,-0.10402300869001274
C01,0.14402957391127993,0.003744057767434772,-0.03507300366346015,0.12342499515302895,0.0495820031705665,-0.0929589017127323,-0.03954839220278721,0.04060038245677339,1.0,0.1325677818196231,0.11905118774276907,0.15831099135113108,0.1616088224273192,-0.03532645279022239
C02,-0.10427908433310941,-0.04347304028164074,0.2034220117356224,-0.0024856299999422866,-0.24944775357843246,0.12896004282652007,0.1714997090714294,-0.06748245170399586,0.13256778181962306,1.0,-0.03301452951610962,-0.050187075687879494,-0.16586833498548645,0.46728914049503456
C03,0.136952457173866,-0.03001509162486718,0.1632533987020442,-0.0647322710231131,0.004559284622265473,-0.014090894299744151,0.07640725509434693,0.021449887982771462,0.11905118774276906,-0.03301452951610972,1.0,0.10975963283558797,0.07149476252693242,0.20417459409770647
C04,0.010340230529202842,-0.13141247672313464,0.014313038906082834,0.1451308759554923,-0.0738056288248,0.04271911984663667,-0.13338508539754845,-0.034286876495022114,0.15831099135113108,-0.05018707568787954,0.10975963283558796,1.0,-0.05933101979146196,0.13433465862054894
C05,-0.23951323214336465,-0.04441955952213793,0.09295370345923233,-0.08129344630452982,-0.19931208978256623,0.09280931144110399,0.015898866373851638,-0.22849409772003174,0.16160882242731928,-0.1658683349854866,0.07149476252693247,-0.059331019791461964,1.0,0.1584617589635258
C06,0.1666610863476648,0.07578241656091089,-0.30314470525967707,0.03099421868188474,0.1322827655693219,-0.13245977153560246,-0.06577740087304121,-0.1040230086900127,-0.035326452790222417,0.4672891404950348,0.20417459409770644,0.13433465862054886,0.15846175896352577,1.0
