,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6160275639070686,0.0,0.0,0.0,-0.027478120436148945,-0.049948238762846826,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.012328660168711217
P02,0.0,0.5069602371894795,-0.0015978302259723992,0.0,0.0,-0.02546488549004352,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.5009652499151547,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P04,-0.0228056647951522,0.0,0.0,0.5003862464341422,0.0,-0.06499637635270514,0.033864072815424424,0.0,0.0,0.0,0.0,0.0,-0.030974494162639813,0.0
P05,0.0,0.0,-0.0,0.0,0.47075415609473503,-0.09474282103201305,0.0,-0.0509695696514323,0.0,0.0,-0.0,0.0,-0.02857783649898717,0.0
P06,-0.0,-0.055377419960820067,-0.0,-0.031130537596961445,-0.0,0.7259161406755699,-0.0,-0.0,0.0,-0.01431245494794978,-0.0,-0.027303641233275916,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.026500082411728475,0.6539145308769578,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,-0.016062427701637585,0.0,0.0,0.0,0.0,-0.028345333345523874,0.0,0.6463494592474042,0.0,-0.009661623490958974,0.0,0.0,-0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.179120936152632e-05,0.6270841142657917,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.028756493055459003,0.0,0.0,-0.01807093017083282,0.0,0.49421402855449625,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47582351404976925,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.03556326896626256,0.0,-0.03679136083396937,0.0,0.0,0.0,0.5468383249652453,-0.09212518995203066,0.0
C05,-0.0,-0.29133492860478327,0.0,-0.08874612393107925,-0.01945025208465722,0.0,0.0,-0.0,0.0,0.0,-0.06374123255009084,-0.043435617099572214,0.2973664651731983,0.0
C06,0.0,0.0,0.0,-0.02078930384684577,0.0,0.0,-0.08445641400320801,0.0,0.0,0.0,0.0,0.0,-0.029844318484459186,0.542331108650547
