P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
0.9827895716412328,0.9571529780425423,0.5383725809200953,0.015487479267295323,0.12046394980791564,1.1226531648641,-0.38178051101282784,0.8392488396746489,0.873311363771364,0.5278938953946689,0.4071061034172264,0.4806601097488014,0.27931651656624645,1.3014253343621482
0.4926414527507659,0.5898308023613983,-0.5511414947748894,-0.4716413872268402,0.16691050526394058,1.1013760351999204,-0.6750658019632463,0.28981938383096634,0.03481515458021958,0.12826465440964563,0.2122291179614638,0.4116332381553696,-0.0802601648044421,0.8494551001602987
0.2831839977176507,0.19533718454838006,-0.3362132367602809,-0.9365106384558681,-0.4680233009266189,0.781224182882942,-0.3825243355141965,0.7876462913517088,-0.6975338320277589,-0.26867814394670675,0.13254863363578992,0.40881549152696633,0.003427818117773762,0.728398375536309
0.27356267237523124,0.3373977268850509,-0.7842514873196572,-0.6668647201607516,-0.3723802299746447,0.6306240875443373,-0.29773093416732077,0.9711241983529189,-0.375287484477826,-0.5771514088319039,0.06702624467483845,-0.04691658739674641,-0.18950178383722788,0.5828148895294007
-0.040041483741524844,-0.003779641616558055,-1.0050066914880351,-0.059322036168468706,-0.09570243740424156,0.316593882798506,-0.44581007454535626,0.8293824773977423,-0.2881886836018098,-0.798128475069215,0.05533780511422308,0.00031677047485030585,-0.2541705803738352,0.2792803448588679
-0.3622091325168644,-0.09406892213980905,-1.1163291428973816,0.04926112226502355,-0.2408944727781269,0.04604837305386749,-0.7174584324838564,0.4105547502105761,-0.3367164894507191,-0.916405649580236,-0.017109628344041075,-0.015165713752930958,-0.3680247188361797,0.18055594537408398
-0.4924520846714082,-0.13539384798820536,-1.049738880922242,-0.5465761325275845,-0.25776318821646194,-0.07684220384524643,-1.3562826648793098,0.41141735360597886,-0.21980734964238846,-0.3097580554538048,0.06511692402184142,0.09332548964675286,-0.009901819127034233,0.14119042018126163
-0.431115123779762,-0.12146634440733517,-0.8957978116701969,-0.689833762998164,-0.4776679785374444,-0.47479717924100645,-1.0414266858984307,0.3796706330419526,-0.6785860954524716,-0.4860682647812452,-0.1142686108653616,-0.11200990309738562,-0.06638766022049407,-0.5542552196913458
-0.5887327946820209,-0.26820045491893424,-1.0042009189775805,-0.7529977144787448,-0.7052548925443958,-0.49472120791561053,-1.0388609621097213,-0.9782023099026189,-0.5960577661851445,-1.1825384374727135,-0.2498938321801436,0.1825631504774755,-0.4240831687699773,-0.9373389959279302
-0.5206289809235121,0.030308204629864777,-1.1722062148528214,-0.6765635655900892,-0.6683380150367372,-0.06353373540750923,-0.758924353469689,-0.7233271625494216,-1.1466779882847438,-0.8885646328889992,-0.4529858196058475,-0.3988678018978504,-0.388898917584257,-0.25385411267232
-0.42308245105688014,-0.26800599640048983,-0.4999837185760201,-0.6130530248365089,-0.4883545213332718,0.2685612240446853,0.04603533655391068,-1.5363718850185129,-1.238921402332467,-0.8459317021316001,0.014839659606138297,-0.09269835359127139,-0.2564759071180458,-0.9400956149036638
-0.38956584657725946,-0.7183450051214573,-0.3090556222827663,-0.793689684357229,-0.6799977833537635,0.6899375347129284,-0.30382575894295166,-1.032193133121153,-1.2805935037160263,-0.6872199600348268,-1.0921903852963293,0.02064431717546293,0.21707276213332394,-0.9969008802982571
-0.4758335203255054,-1.1452891252474897,-0.15590457122444973,-1.1303785166471232,-0.5665095770365621,0.6396633361056907,-0.15266229268420195,-1.2252007271409329,-1.3553329904022933,-1.0820958904697795,-0.0698530369311525,-1.0204826686650297,0.3432685314651238,-0.33843594504355656
-0.6372725676027634,-1.0556835847630985,-0.13612440853176097,-0.9695423389458101,-0.4954121496337248,0.34622461862857284,-0.9860723288701061,-0.927171219307717,-0.7751004162148336,-0.7064563463111289,-0.1912764252103759,-1.0085144393631362,0.5012742642555778,-0.241945655702654
-0.9279377535624141,-0.7450165583314444,-0.8164190832119391,-0.9641811788973006,-0.6378291125193448,0.6629231795572981,-1.0751109077488343,-0.8131454462010674,-0.8853400474350082,-0.5865828169428116,-0.31743467224124755,-0.5878972701651144,0.3983203044679784,-0.26413077724127876
-0.6738686224070823,-0.7045603604017506,-0.5534134760941409,-1.0581203994763428,-0.41328896678755206,0.7136262021030897,-1.0984590959509073,-0.6198876469883348,-0.5064288161857459,-0.8678364664062369,-0.2508391225226635,-0.572200589159611,0.2707094787429646,-0.427190452199366
-0.5636214477947942,-0.7186836515693021,-1.1705538873205612,-0.6129187588384191,-1.0177609585166507,1.0920456104182654,-0.7166848168841217,-0.35450211953499206,-0.04451712954228458,-0.4251187924500246,-0.06480017254368646,-0.49725684136792553,0.1986335122551147,-0.3360447930212884
0.3577126429781907,-0.6331030013960236,-0.708702619932368,-0.7261788092636235,-1.3917712096685442,1.7256922202551297,-0.5538765301693546,-0.3188425518598464,0.26693335125363316,-0.8388501485162088,-0.047197159567580305,-0.02328854068791626,0.4337908123011859,-0.30022436943303654
0.1675416886085767,-0.6573839124036267,-0.26805163422232636,-0.8756793187130767,-1.1598805592290038,1.7256922202551297,-0.5978249755239271,-0.4601764393203845,0.11348093786384925,0.14629800295645112,0.003910963195673425,-0.21387133951567905,0.7480648938361851,0.3286814140825895
-0.17025143712113583,-0.26099426981813434,-0.12130861786284565,-1.1723173915873248,-1.2447204203580275,1.7256922202551297,-0.7552442101629024,-0.7185508283322726,0.26950374416714684,0.24937153900932718,-0.09331822897913306,-0.06986049631804975,0.8837298803441135,0.4993890377444948
