,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.572719553495333,0.0,0.0,0.0,-0.10285816003638013,-0.006409620304720674,0.0,-0.004125996866216659,-0.03284576177145896,0.0,0.0,0.0,0.0,-0.0
P02,-0.009886498679575475,0.4352563662263746,-0.07279394501414943,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.404482989924307,0.0,-0.07969292395053004,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03105505656879005,-0.0018641981672874103,-0.03428545033086478
P04,-0.1641563203346483,0.0,0.0,0.37331027472309536,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P05,0.0,0.0,-0.034247525999726545,0.0,0.36931350771956756,-0.019662163373435133,0.0,-0.20657353896484779,0.0,-0.004505017136024683,-0.0,0.0,-0.026556005581677797,-0.008747598512908579
P06,-0.0,-0.05568176837980405,-0.00404330728439124,-0.014434025464745889,-0.0,0.4512003184291793,0.0,-0.0,0.0,-0.06325145825428403,-0.00019177513146968625,-0.05603169952529195,0.0,-0.015010761851099862
P07,0.0,-0.0,0.0,0.0,0.0,0.0,0.626362896404488,-0.0,0.0,0.0,0.0,0.0,0.0,-0.01997432814379725
P08,-0.10081859141423757,0.0,-0.0,0.0,0.0,-0.021408944168946082,0.0,0.5316109665891959,-0.02989271852166091,-0.04618221132942811,-0.08002290849469194,0.0,-0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015382722684893836,0.5419882465843645,0.0,0.0,0.0,0.0,-0.0009059527925843704
C02,-0.04369891101892774,0.0,0.0,0.0,-0.1518470996722902,-0.0004985560180997815,0.0,-0.001020863291930123,0.0,0.40046703738649697,-0.11605594606033563,0.0,0.0,0.0
C03,0.0,0.0,-0.026765658951113082,-0.01720724959071224,-0.06430507714011317,-0.0,0.0,0.0,0.0,0.0,0.6440699535010185,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.06268491406250894,0.0,0.0,-0.05672315143707204,0.0,0.0,0.44976844016850936,-0.1830901617556549,0.046875150869921105
C05,0.0,-0.2995411119419102,0.0,0.0,-0.03267072480702544,0.0,0.0,-0.0,0.0,0.0,-0.08980738555347521,-0.006640048846078232,0.18959933204475118,0.0
C06,0.0,0.0,0.0,-0.07993923784711829,0.0,0.0,-0.19477894539667384,0.0,-0.021042665860803774,0.0,0.0,0.0,-0.04899281878745085,0.3493899291942283
