,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7607640360854602,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
P02,0.0,0.7785448320984046,-0.0,0.0,0.016290138056924367,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.7353530073572553,0.0,-0.0,-0.0,0.0,0.0,0.0,0.012316762865417528,0.03321480072038952,0.0,-0.0,-0.0
P04,-0.0,0.0,0.0,0.6863252184010981,0.0,-0.0,0.10062498530531808,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P05,0.0,0.0,-0.0,0.0,0.7220712083282025,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0,0.8137978056754965,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0,0.7991844708330009,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.7176840581117386,-0.0,-0.0,0.0,0.0,-0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8077132680938547,0.0,0.0,-0.0,0.0,-0.0
C02,0.0,0.0,0.09757105864199771,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.6372100532640647,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8292872212978537,0.0,0.0,0.0
C04,0.0,0.0015392302854238887,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.05546707339248858,0.6451339549875276,-0.011073466023361511,0.0689180679360326
C05,-0.0,-0.20331308703888917,-0.0,-0.0,-0.0,0.0583771224558643,0.0,-0.0,0.0,0.07617900074565456,-0.0,-0.0,0.4339489180317438,0.0
C06,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6493533160222688
