,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6142717362313912,0.0,0.0,0.0,0.0,-0.050784409042453627,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03126750329367688
P02,0.0,0.5151536486117524,-0.0,0.0,0.0,-0.03652956274452414,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.47496042581578374,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P04,0.0,0.0,0.0,0.4942801579730743,0.0,-0.07280933605597378,0.0,0.0,0.0,0.0,0.0,0.0,-0.029505575475479984,0.0
P05,0.0,0.0,0.0,0.0,0.46030099634318705,-0.10462635441157792,0.0,-0.0032750245720384835,0.0,0.0,-0.0,0.0,-0.051250709857909464,0.0
P06,-0.0,-0.022727656639260057,-0.0,-0.011238593745928694,-0.0,0.772203388189331,-0.0,-0.0,0.0,-0.0,0.0,-0.01222526270860772,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.02356376662433853,0.5867896360492982,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,-0.0,0.0,0.0,0.0,0.0,-0.018288071230731267,0.0,0.6602809616941266,0.0,-0.0,0.0,0.0,0.0,-0.0
C01,0.0,0.0,0.0,0.0,0.0,-0.0014417189407675201,0.0,-0.004169595937943859,0.593917893415263,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.00028295646040065305,0.0,0.0,-0.036995196209754035,0.0,0.48751230299166326,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.34913187042931365,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.02409802675896666,0.0,-0.06412116884435018,0.0,0.0,0.0,0.5362593080670143,-0.05500983601204435,0.0
C05,-0.047263586864052326,-0.29371101253679816,-0.0,-0.1969577798573001,-0.024988182102160326,0.0,0.0,-0.00040948520920119826,0.0,0.0,-0.04579585605586533,-0.07545924967833184,0.19900820541655523,0.0
C06,0.0,0.0,0.0,-0.019489860291206994,0.0,0.0,-0.02901789215827671,0.0,0.0,0.0,0.0,0.0,-0.022104077930524012,0.5540209093020354
