,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.58154496762981,0.0,0.0,0.0,0.0,-0.0542269737035388,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04089480513952912
P02,0.0,0.5115813046529161,-0.0,0.0,0.0,-0.04194803352122593,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.46277428179243035,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P04,0.0,0.0,0.0,0.476845947351014,0.0,-0.07467759848308286,0.0,0.0,0.0,0.0,0.0,0.0,-0.02867641201377754,0.0
P05,0.0,0.0,0.0,0.0,0.4561177253400778,-0.10361394283143734,0.0,0.0,0.0,0.0,-0.0,0.0,-0.06203983945019841,0.0
P06,-0.0,-0.009960413111446586,-0.0,-0.0025045298074778907,-0.0,0.783374409624304,-0.0,-0.0,0.0,-0.0,0.0,-0.01025702931357075,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.02563180634445832,0.5398834554360635,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.0329101881149066,0.0,0.652713945244326,0.0,-0.0,0.0,0.0,0.0,-0.0
C01,0.0,0.0,0.0,0.0,-0.0,-0.0002664699562059879,0.0,-0.011348161205332497,0.5694526465540428,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.03668263382065114,0.0,0.47758350210790695,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.26005347410580376,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.01625843859589097,0.0,-0.07720408399870818,0.0,0.0,0.0,0.5287087972999158,-0.03881108242075253,0.0
C05,-0.08837728637414548,-0.2825528046400688,-0.0,-0.2528932472547659,-0.02203195123813942,0.0,0.0,-0.02174380851445655,0.0,0.0,-0.006563368743106491,-0.10027067543341457,0.14685072762205498,0.0
C06,0.0,0.0,0.0,-0.005060363024433192,0.0,0.0,-0.005450454250796499,0.0,0.0,0.0,0.0,0.0,-0.017584249515010468,0.551112559378172
