,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8129330075536894,0.022468179666384654,0.041797779613204085,0.0,0.0,0.0,0.002367869196375573,0.0,0.0,0.029075210398556213,0.13296717193871582,0.0,0.0,0.0
P02,0.0018048054229547793,0.8129112614681909,0.0,0.0,0.10416771246746136,0.0,0.0,0.030258363908753853,0.0005668465767372524,0.0,0.048955488132891724,0.0,0.0,0.09374468305586696
P03,0.17474919142412598,0.0,0.7531079651889704,0.14195179449538756,0.0,0.0,0.13719753774022098,0.0,0.06840419003665962,0.11907165957958361,0.17294886829555559,0.0,0.0,0.0
P04,0.0,0.06016990686900401,0.10633078094400596,0.703916447508393,0.0,0.0,0.2484906688809111,0.0,0.15506834046988596,0.08429908376702545,0.038365277887759765,0.05758673099271142,0.0,0.0
P05,0.0,0.0002988599338638345,0.0,0.0,0.7902960687140912,0.0,0.0,0.0,0.024569986345357262,0.0,0.0,0.0,0.0,0.0
P06,0.0,0.0,0.0,0.0,0.0,0.7598705102531571,0.0,0.0,0.008365634124149158,0.0,0.0,0.0,0.012789255412326908,0.0
P07,0.0,0.05571651611903215,0.012971417548841594,0.0526628634499739,0.00411378725035238,0.0,0.8035473696603925,0.0,0.13652477541852823,0.0,0.017142955436003682,0.0,0.0,0.0
P08,0.0,0.09865710521760997,0.0,0.0,0.0607909091930187,0.0,0.0,0.7063945701185163,0.0,0.0,0.0,0.04848428649494727,0.0,0.0
C01,0.08157662782693614,0.0,0.04510309108711119,0.0,0.06507719007084478,0.0,0.0,0.0,0.8710955216662779,0.025301052810573082,0.0013223327389021372,0.0,0.0,0.06515368321887142
C02,0.008576558952467738,0.0,0.28499578915835744,0.11741637338632502,0.0,0.0,0.0,0.002988660255725156,0.0,0.7373558586934681,0.06354238383892863,0.0775515413993789,0.01712586215468686,0.0
C03,0.05350756262918435,0.06771852944055737,0.0,0.0,0.0,0.0,0.0008144771525429913,0.020679079243500965,0.0,0.012851556820356607,0.9224950029422058,0.0005085740016233863,0.06376002071906552,0.020921417431402946
C04,0.0,0.00801838907730811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058720807335616326,0.1987119278086218,0.6286374708105478,0.0,0.20286758074065722
C05,0.0,-0.11276778047523145,0.0,0.0,0.0,0.06565597733650927,0.02278268090430673,0.05570216526439975,0.04270856257188326,0.12245017897117404,0.0,0.0,0.5269774943627801,0.004808266056472948
C06,0.03267576762587041,0.033859271228240916,0.0,0.0,0.0,0.0,0.0,0.11062609487218276,0.0005685122165100267,0.14373658066163053,0.11601915962289643,0.0865487575172354,0.0,0.6690349457769963
