,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6184579520830382,0.0,0.0,0.0,-0.015375479844245232,-0.05106200716752557,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.01759753066320542
P02,0.0,0.5150080050669813,-0.0,0.0,0.0,-0.03134456731423829,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.5014097812239896,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P04,-0.009683223635535816,0.0,0.0,0.5099720837060023,0.0,-0.06857871159586879,0.026630449177226633,0.0,0.0,0.0,0.0,0.0,-0.029909656154226385,0.0
P05,0.0,0.0,-0.0,0.0,0.47243514559176714,-0.09731352541781114,0.0,-0.036047758170490225,0.0,0.0,-0.0,0.0,-0.027908306867864045,0.0
P06,-0.0,-0.049392042621823756,-0.0,-0.028394941972413164,-0.0,0.7400598346502796,-0.0,-0.0,0.0,-0.009572155162869522,-0.0,-0.02426142400752978,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.027788814896238315,0.639109962397272,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,-0.007100240104481561,0.0,0.0,0.0,0.0,-0.023992186041724057,0.0,0.6527789843587918,0.0,-0.006496661660128679,0.0,0.0,-0.0,-0.0
C01,0.0,0.0,0.0,0.0,0.0,-0.000522378339417493,0.0,-0.0,0.6241482602126577,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.021141893274138762,0.0,0.0,-0.020349625561117465,0.0,0.5003806770674659,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477576601279117,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.030189959000150837,0.0,-0.044067888251124926,0.0,0.0,0.0,0.5482415816078225,-0.08236192089588011,0.0
C05,-0.0028339957323230015,-0.29607668363121203,0.0,-0.1231551029626146,-0.023895205807027333,0.0,0.0,-0.0,0.0,0.0,-0.04966561504343535,-0.04413534547907473,0.27053142918715434,0.0
C06,0.0,0.0,0.0,-0.024269679544796002,0.0,0.0,-0.0680259129824881,0.0,0.0,0.0,0.0,0.0,-0.029391728127832,0.5545327004569913
