,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.5059905084481937,0.0,0.0,0.0,0.0,-0.053316272143865084,0.0,-0.0,0.0,0.0,0.0,-0.00030897396074099494,-0.0,-0.05251683919464646
P02,0.0,0.5009454173675897,-0.0,0.0,0.0,-0.04096316651842358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.43355447341724973,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
P04,0.0,0.0,0.0,0.4089310812945279,0.0,-0.08675567217122314,0.0,0.0,0.0,0.0,0.0,0.0,-0.0289869992429698,-0.00031245800084722485
P05,0.0,0.0,0.0,0.0,0.4369149583071177,-0.11098321438406861,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.06701119442590572,0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0012682162525805953,0.7790878912146312,-0.0,-0.00018837110733193157,0.0,-0.0,0.0,-0.013280586413790638,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.03450003094849718,0.4481501979902962,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.04375837097318533,0.0,0.6467011237584177,0.0,-0.0,0.0,0.0,0.0,-0.006065073171764824
C01,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.026328429292812365,0.5709544049992656,0.0,0.0,-0.0,0.0,0.0
C02,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.04478087285478711,0.0,0.42692528152010467,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12495861721433754,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.012176156534793576,0.0,-0.09152637920496551,0.0,0.0,0.0,0.48631398752787014,-0.03493987372385652,0.0
C05,-0.08984925980096596,-0.285607457383019,-0.0,-0.3242386593101773,-0.021230860915000448,0.0,0.0,-0.04114872029526971,0.0,0.0,-0.00024423882236956516,-0.1409277768468622,0.07357602154338794,0.0
C06,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.015230508579029219,0.5063074858359835
