,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.024875575534371506,0.26997208322547844,-0.09261715908182795,0.048721956110041716,0.2302171122183628,0.11728556155972887,0.08009767380038056,0.19873935723429834,-0.12181775611646509,0.09950441158156799,-0.007852864955613008,-0.2877282031387686,0.11873122476336812
P02,0.0248755755343715,1.0,-0.03191632562096377,0.06897700811675041,0.07999841276984439,0.02786555156588646,-0.03984903256067859,-0.04855662079308688,0.06620410191623957,-0.0062834552831118155,-0.0254971253822878,-0.13505612297663835,-0.03560016532437511,0.031054401090030284
P03,0.2699720832254784,-0.03191632562096377,1.0,0.04050968754005747,0.1526183954961883,-0.04594306988892221,0.07287371303730303,0.023330961821626327,-0.038117073995379634,0.17169349176696608,0.11880315952173216,0.00041358862901288133,0.12691200107039108,-0.2416434926449296
P04,-0.09261715908182795,0.0689770081167504,0.04050968754005743,1.0,0.09862866915828154,-0.09090002605941819,0.19870206940047586,0.08887246466922968,0.12561811953278382,-0.0081381230925438,-0.02544941145781412,0.1864583676140962,-0.06980830582092272,-0.07644093704677973
P05,0.04872195611004173,0.07999841276984442,0.15261839549618827,0.09862866915828149,1.0,-0.10630784344709902,0.16040185807439253,0.011462519993747991,0.014459291852176714,-0.15084682468994845,-0.01220370055714457,-0.09979042407872256,-0.12375996624978028,0.12658314178628208
P06,0.23021711221836286,0.02786555156588648,-0.04594306988892223,-0.09090002605941822,-0.10630784344709901,1.0,0.10428899676817543,-0.002261401092805039,-0.02386259837098725,0.10529894125168093,-0.06193727997589267,0.029578053154867254,0.13253401356467706,-0.11834688290396933
P07,0.11728556155972882,-0.03984903256067861,0.07287371303730304,0.19870206940047586,0.16040185807439244,0.10428899676817542,1.0,0.006057883923826064,-0.0922078690669686,0.14333543983350766,0.16688721539125953,-0.103800223061084,-0.0017492637440873384,-0.04583723235063124
P08,0.08009767380038046,-0.04855662079308688,0.023330961821626344,0.08887246466922967,0.011462519993747977,-0.002261401092805042,0.006057883923826105,1.0,0.05580119714830899,-0.043569280795702485,-0.05029330499042444,-0.09201324081888652,-0.22483044494772322,-0.012763631299467436
C01,0.1987393572342984,0.06620410191623956,-0.03811707399537961,0.12561811953278382,0.0144592918521767,-0.023862598370987267,-0.0922078690669686,0.05580119714830897,1.0,0.1518894631114347,0.17471277361941218,0.17853818689832132,0.20146378106939244,0.009384759662864324
C02,-0.1218177561164651,-0.006283455283111808,0.17169349176696605,-0.008138123092543807,-0.15084682468994845,0.10529894125168095,0.14333543983350766,-0.043569280795702506,0.15188946311143475,1.0,-0.03537250847903271,0.004033906275644798,-0.16790726713031645,0.4559006962020321
C03,0.099504411581568,-0.025497125382287794,0.1188031595217321,-0.02544941145781412,-0.01220370055714454,-0.061937279975892684,0.16688721539125953,-0.05029330499042444,0.17471277361941226,-0.035372508479032706,1.0,0.08838761296014327,0.022086382925050694,0.15081988945088026
C04,-0.00785286495561304,-0.13505612297663838,0.00041358862901286507,0.18645836761409626,-0.0997904240787226,0.02957805315486727,-0.10380022306108395,-0.09201324081888657,0.1785381868983213,0.004033906275644797,0.08838761296014332,1.0,-0.10581797557942499,0.0472739799751015
C05,-0.28772820313876873,-0.03560016532437511,0.12691200107039108,-0.06980830582092275,-0.12375996624978028,0.13253401356467703,-0.0017492637440872662,-0.22483044494772314,0.20146378106939244,-0.16790726713031642,0.022086382925050697,-0.10581797557942495,1.0,0.11031445156151068
C06,0.11873122476336813,0.03105440109003027,-0.2416434926449296,-0.07644093704677975,0.12658314178628208,-0.11834688290396933,-0.0458372323506312,-0.012763631299467436,0.009384759662864247,0.45590069620203216,0.1508198894508803,0.04727397997510152,0.11031445156151068,1.0
