,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.0793908585634113,0.19966053320148205,-0.22563995834916262,-0.058690939220096904,0.15010017030154124,0.17769852108639067,0.06868612065076618,0.10028626537756173,-0.13302420814062849,0.13146481093267792,0.01192957444517674,-0.21550510725000172,0.21177823508606705
P02,0.07939085856341133,1.0,-0.02599459769421246,0.0107807481887087,-0.004779995863644287,0.04264277777554304,-0.1431751672077112,-0.011890457441336467,-0.04899099174440995,-0.05252349763901571,-0.04385338406099234,-0.10233298078797508,-0.05929032105681782,0.09957588798163093
P03,0.19966053320148214,-0.025994597694212508,1.0,0.1358996092183171,0.19529610594572452,-0.07135441625757728,0.03348667646876167,-0.14558500967897195,-0.07209013659284154,0.2910802198033489,0.20670765458165466,0.017331972975503075,0.13626021889989087,-0.3715355695328051
P04,-0.22563995834916262,0.010780748188708706,0.135899609218317,1.0,0.039701087383312766,-0.038821598076121365,0.27614859398745156,0.08169094188453221,0.13439980424474543,-0.05606699481449375,-0.0822906799583983,0.0867074592672215,-0.1088642815445546,0.13800287977663175
P05,-0.05869093922009699,-0.004779995863644248,0.19529610594572452,0.039701087383312655,1.0,0.15604132222348024,0.15669574484664017,-0.009241372766997312,0.037582821514170056,-0.33650831668148945,0.03840540371613367,-0.08313423433989563,-0.29503243235647947,0.16061169226933827
P06,0.15010017030154116,0.04264277777554302,-0.07135441625757731,-0.03882159807612132,0.15604132222348022,1.0,-0.02552960463102902,-0.01243400597927161,-0.12037497511795306,0.136041477120283,0.007889517878406908,0.049543696517077906,0.0780996573334132,-0.13242376848833293
P07,0.17769852108639067,-0.14317516720771126,0.033486676468761696,0.2761485939874516,0.1566957448466401,-0.025529604631029025,1.0,-0.023483025181628328,-0.008599263136127565,0.1849164737573974,-0.0002135273058419058,-0.13788566155419946,0.08196325840322127,-0.08783163140713221
P08,0.06868612065076621,-0.011890457441336485,-0.145585009678972,0.08169094188453224,-0.009241372766997264,-0.012434005979271615,-0.023483025181628352,1.0,0.0177402430623157,-0.011040168821915159,0.05970109525698031,-0.007614579627557643,-0.21590162936299367,-0.1532875731412563
C01,0.1002862653775617,-0.04899099174440997,-0.07209013659284155,0.13439980424474546,0.03758282151417001,-0.12037497511795306,-0.008599263136127525,0.017740243062315694,1.0,0.12546703027699968,0.0771827571526123,0.12462218741464857,0.13597830340775302,-0.03600118348124562
C02,-0.1330242081406285,-0.05252349763901567,0.29108021980334875,-0.056066994814493815,-0.33650831668148945,0.136041477120283,0.18491647375739742,-0.01104016882191523,0.12546703027699968,1.0,-0.06944982222016835,-0.10518373625256093,-0.20226783279754817,0.49805749160361173
C03,0.1314648109326779,-0.043853384060992325,0.2067076545816546,-0.08229067995839832,0.03840540371613369,0.007889517878406884,-0.0002135273058418876,0.05970109525698034,0.07718275715261226,-0.06944982222016834,1.0,0.07411463960484428,0.036912494039476884,0.2698230856153819
C04,0.01192957444517671,-0.10233298078797502,0.01733197297550313,0.08670745926722147,-0.08313423433989565,0.049543696517077934,-0.1378856615541995,-0.007614579627557675,0.12462218741464852,-0.10518373625256097,0.07411463960484423,1.0,-0.007557675939172873,0.19709431812296815
C05,-0.21550510725000174,-0.05929032105681785,0.13626021889989087,-0.10886428154455466,-0.29503243235647947,0.0780996573334132,0.0819632584032213,-0.21590162936299376,0.1359783034077531,-0.20226783279754817,0.03691249403947687,-0.0075576759391728305,1.0,0.22366037829569596
C06,0.2117782350860671,0.09957588798163088,-0.37153556953280503,0.13800287977663184,0.16061169226933827,-0.1324237684883329,-0.08783163140713227,-0.1532875731412562,-0.036001183481245584,0.49805749160361173,0.26982308561538176,0.19709431812296807,0.22366037829569602,1.0
