,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.818625736106821,0.022678505823140863,0.04294432615766844,0.0,0.0,0.0,0.0008596542578195175,0.0,0.0,0.01842880329278813,0.12758896103914277,0.0,0.0,0.0
P02,0.0017649682306487807,0.8180844862880612,0.0,0.0,0.10334470029934183,0.0,0.0,0.03322460015132364,0.0,0.0,0.04427158067630447,0.0,0.0,0.08256750173778757
P03,0.17071442730773725,0.0,0.756299968475185,0.12684772228727523,0.0,0.0,0.12887572755003465,3.308028662123858e-06,0.06541923070600712,0.11245142749556987,0.1662846349294629,0.0,0.0,0.0
P04,0.0,0.058539985699763236,0.10368666565017388,0.7146440218964478,0.0,0.0,0.2471566605894496,0.0,0.14763362463830276,0.0788083063755394,0.038605339517736814,0.05749687295594432,0.0,0.0
P05,0.0,0.00024963520873985743,0.0,0.0,0.7899297667735531,0.0,0.0,0.0,0.025868662020733697,0.0,0.0,0.0,0.0,0.0
P06,0.0,0.0,0.0,0.0,0.0,0.7800146319942063,0.0,0.0,0.0053339661764111625,0.0,0.0,0.0,0.010082953068929005,0.0
P07,0.0,0.05249152461632907,0.013137535673773345,0.04576177272863724,0.0008836860400016611,0.0,0.8089230633999521,0.0,0.13318243695200477,0.0,0.014894702645783745,0.0,0.0,0.0
P08,0.0,0.08677940503932176,0.0,0.0,0.05703838511008328,0.0,0.0,0.7155991268897701,0.0,0.0,0.0,0.043969076640041155,0.0,0.0
C01,0.07614617539904414,0.0,0.0461883567177916,0.0,0.06136797244237361,0.0,0.0,0.0,0.8758409465700728,0.02473277630229571,0.0013369115448208626,0.0,0.0,0.06311013082407502
C02,0.008640907794787153,0.0,0.28598759566258175,0.11583864962824768,0.0,0.0,0.0,0.0,0.0,0.7322548454237781,0.06717728383193147,0.07438266678324146,0.010367674562189701,0.0
C03,0.054811127577354804,0.06582109618441247,0.0,0.0,0.0,0.0,0.0008561437123631297,0.017320550735091964,0.0,0.0067730522649136265,0.9192768811395584,0.0004949030976466437,0.06015002575745513,0.023081576693993328
C04,0.0,0.014866301563211656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05776086003771388,0.18792306995989988,0.6341816556348175,0.0,0.1950389127981908
C05,0.0,-0.10685528351921235,0.0,0.0,0.0,0.07770526735152476,0.021147430138071834,0.046373260257966516,0.04016657224396624,0.11663535558996173,0.0,0.0,0.5315381628129973,0.011060447197277752
C06,0.03561923570418348,0.03825127836953966,0.0,0.0,0.0,0.0,0.0,0.10016618623148633,0.0008793326383122616,0.13850162246546585,0.11356390678309433,0.08675224650166635,0.0,0.6738401953254862
